,bbr,namn,region-iso,funktion,byggar,arkitekt,plats,kommun,lat,lon,bild,commonscat,source,changed,monument_article,registrant_url
0,21300000013342,[[Ekolsunds f.d. värdshus]] (Ekolsund 3:7),SE-C,Gästgivargård (1 byggnad),1770-talet,,,Enköping,59.65269,17.36559,Ekolsunds_vardshus.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Ekolsunds_f.d._värdshus,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013342
1,21300000013350,[[Ekolsunds slott]] (Ekolsund 1:227; f.d. 1:102),SE-C,"Herrgård,Livsmedelsindustri,Bageri,Säteri (3 byggnader)",1630-talet,,,Enköping,59.65075,17.36639,Ekolsund_2.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Ekolsunds_slott,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013350
2,21300000013330,[[Gryta majorsboställe]] (Gryta 5:3),SE-C,"Boställe,Officersboställe (3 byggnader)",1732,,,Enköping,59.73956,17.34746,Gryta_majorsboställe.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Gryta_majorsboställe,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013330
3,21300000013705,[[Grönsö slott]] (Grönsö 1:1),SE-C,Slott (2 byggnader),1610,,,Enköping,59.47225,17.24542,Grönsö_slott.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Grönsö_slott,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013705
4,21300000013363,"[[Härnevi kvarn|Härnevi kvarn och såg]] (Stora Härnevi 2:2, 11:1 och Kylsta 8:2)",SE-C,"Kvarn,Industrikvarn,Såg (10 byggnader)",1864,,,Enköping,59.73355,17.05979,Härnevi_kvarn.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Härnevi_kvarn,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013363
5,21300000013318,[[Kvekgården]] (Kvek 2:34 och 2:36),SE-C,Bondgård (10 byggnader),1855,,,Enköping,59.7271,17.2668,Kvekgården_4.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Kvekgården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013318
6,21300000013308,[[Landsberga översteboställe]] (Landsberga 1:1),SE-C,"Boställe,Officersboställe (5 byggnader)",1801,,,Enköping,59.74088,17.18004,Landsberga_gård.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Landsberga_översteboställe,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013308
7,21300000013701,[[Salnecke slott]] (Salnecke 1:10),SE-C,Slott (4 byggnader),1640-talet,,,Enköping,59.73921,17.33841,Salnecke_slott.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Salnecke_slott,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013701
8,21300000013520,[[Utö hus|Utöhus]] (Utö 2:1; f.d. Utöhus 1:1),SE-C,Slott (1 byggnad),1400-talet,,,Enköping,59.47294,17.23204,Utöhus_1.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Utö_hus,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013520
9,21300000013537,[[Veckholms gamla prästgård]] (Veckholm 1:8; f.d. 1:1),SE-C,"Boställe,Prästgård,Hembygdsgård (3 byggnader)",1700-talets mitt,,,Enköping,59.52292,17.32079,Veckholm_prästgård.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Veckholms_gamla_prästgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013537
10,21300000013101,"[[Huddungeby]], [[Anders Olsgården]] (Huddungeby 3:19)",SE-C,Bondgård (2 byggnader),1835,,,Heby,60.04171,16.98149,Huddungeby Anders Ols.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Huddungeby,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013101
11,21300000013107,[[Harbonäs]] säteri (Harbonäs 2:1),SE-C,Säteri (1 byggnad),1637,,,Heby,60.13771,17.29727,Harbonäs 2.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Harbonäs,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013107
12,21300000013105,"[[Huddungeby]], [[Jan Ers-gården]] (Huddungeby 3:20)",SE-C,Bondgård (4 byggnader),1840-talet,,,Heby,60.04174,16.98228,Huddungeby Jan Ers.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Huddungeby,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013105
13,21300000013096,[[Östervåla gästgivargård]] (Östervåla-Åby 8:69; f.d. 8:9),SE-C,Gästgivargård (1 byggnad),1795,,[[Östervåla]],Heby,60.18349,17.18687,Östervåla gästgivargård 2012a.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Östervåla_gästgivargård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013096
14,21300000013578,[[Biskops-Arnö]] (Biskops-Arnö 1:1),SE-C,Biskopsgård (9 byggnader),1300-talet,,,Håbo,59.66257,17.48658,Biskops Arnö 2.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Biskops-Arnö,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013578
15,21300000013580,[[Skoklosters slott]] (Skokloster 2:4; f.d. Skokloster 2:1),SE-C,Slott (5 byggnader),1668,,,Håbo,59.70308,17.61941,Skoklosterslott666.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Skoklosters_slott,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013580
16,21000001480420,[[Flottsunds fyr]] (Kungshamn 1-5:1),SE-C,Fyrplats (1 byggnad),1929,,,Knivsta,59.7862,17.65596,Flottsund lighthouse.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Flottsunds_fyr,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21000001480420
17,21300000013254,"[[Krusenbergs herrgård]] (Krusenberg 1:58, 1:1 och ga:1)",SE-C,"Herrgård,Säteri (5 byggnader)",1802,,,Knivsta,59.735,17.64665,Krusenberg herrgard Knivsta kommun.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Krusenbergs_herrgård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013254
18,21300000018416,[[Mora stenar]] (Mora 1:1),SE-C,Museum (1 byggnad),1770,,,Knivsta,59.79775,17.78078,Mora stenar huset från vägen.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Mora_stenar,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000018416
19,21300000013264,[[Skottsila]] f.d. mönsterskrivarboställe (Skottsila 2:7; f.d. 2:1),SE-C,Ämbets- och tjänstemannaboställe (4 byggnader),1792,,,Knivsta,59.69695,17.78111,Skottsila mönsterskrivarboställe 2.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Skottsila,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013264
20,21300000013373,"[[Söderfors bruk]] (Söderfors bruk 1:1 och 1:158, Jörsön 3:1 och 9:1)",SE-C,Park (95 byggnader),1690,,,Tierp,60.3846,17.23856,Söderfors Dalälven.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Söderfors_bruk,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013373
21,21300000013354,[[Griggebo såg]] (Griggebo 1:17),SE-C,Såg (1 byggnad),1850,,,Tierp,60.4696,17.87104,"Griggebo såg, bak sidan.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Griggebo_såg,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013354
22,21300000013494,"[[Karlholmsbruk]]s Lancashiresmedja, kvarn, blåsmaksin och våghus (Karlholm 1:48-49 och 1:53)",SE-C,Bruk (4 byggnader),1880,,,Tierp,60.52231,17.63789,Karlholmsbruks Lancashiresmedja 1.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Karlholmsbruk,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013494
23,21300000013541,[[Lars-Larsgården]] (Munga 5:9),SE-C,Bondgård (1 byggnad),1760-talet,,,Tierp,60.30851,17.41109,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Lars-Larsgården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013541
24,21300000013379,[[Lövstabruk]] (Skärsättra 1:20 m.fl.;f.d. Skärsättra 1:2 m.fl),SE-C,"Herrgård,Bruksherrgård,Bruk (122 byggnader)",1700-talet,,,Tierp,60.40813,17.87879,Lövstabruk herrgård.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Lövstabruk,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013379
25,21300000013509,[[Åkerby bruk]]s klockstapel (Österlövsta-Åkerby 10:28),SE-C,Bruk (1 byggnad),1739,,,Tierp,60.41634,17.76449,Åkerby bruk 2.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Åkerby_bruk,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013509
26,21300000013543,[[Örbyhus slott]] (Örbyhus 1:8),SE-C,Slott (29 byggnader),1400-talet,,,Tierp,60.20026,17.7062,Örbyhus slott 2.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Örbyhus_slott,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013543
27,21300000013404,"[[Televerkets hus, Uppsala|Televerkets hus]] (Dragarbrunn 30:5)",SE-C,Telegrafstation och televerk (1 byggnad),1917,,,Uppsala,59.85757,17.64236,Televerket i Uppsala 1.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Televerkets_hus,_Uppsala",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013404
28,21300000013715,"[[Kungliga Vetenskaps-Societeten i Uppsala|Vetenskapssocietetens hus]], [[Schefferska huset]] (Fjärdingen 15:1; f.d. Disa 8)",SE-C,Vetenskaplig sammanslutning (2 byggnader),1670-talet,,,Uppsala,59.85881,17.63215,Vetenskapssocietetens hus panorama.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Kungliga_Vetenskaps-Societeten_i_Uppsala,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013715
29,21300000013449,"[[Geijersgården, Uppsala|Geijersgården]] (Fjärdingen 19:3)",SE-C,Borgargård (3 byggnader),1737,,,Uppsala,59.85576,17.63041,DagHammarskjoldCentre II.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Geijersgården,_Uppsala",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013449
30,21300000013673,"[[Universitetshuset, Uppsala|Universitetshuset]], [[Universitetsparken, Uppsala|Universitetsparken]], [[Gustavianum]] och [[Ekermanska huset]] (Fjärdingen 1:9; f.d. S:t Eriks torg 2)",SE-C,"Sjukhus,Ämbets- och tjänstemannaboställe,Skola,Universitet (3 byggnader)","1300-1400-talet (Gustavianum), 1761 (Ekermanska), 1887 (Universitetet)",,,Uppsala,59.85799,17.63099,Ob0002 by Upplandsmuseet.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Universitetshuset,_Uppsala",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013673
31,21300000013552,"Kemicum, Fysicum, Philologicum och Prefektbostaden i [[Engelska parken - Humanistiskt centrum|Kvarteret Kemikum]] (Kåbo 14:3 och 14:4;f.d. 14:1-14:2)",SE-C,"Skola,Universitetsinstitution (5 byggnader)","1859, 1904 (Kemicum), 1909 (Fysicum), 1912 (Prefektbostaden)",,,Uppsala,59.85346,17.6266,Gamla Fysikum Uppsala.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Engelska_parken_-_Humanistiskt_centrum,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013552
32,21300000013441,[[Upplandsmuseet|Akademikvarnen]] (Fjärdingen 1:12; f.d. Holmen 4),SE-C,"Kvarn,Industrikvarn,Museum (4 byggnader)",1768,,,Uppsala,59.85895,17.63459,Akademikvarnen i Uppsala.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Upplandsmuseet,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013441
33,21300000013301,"[[Altomta gård]] (Altomta 1:1, 2:1 och 3:1)",SE-C,Herrgård (5 byggnader),1775,,,Uppsala,60.02183,17.6978,Altomta 2012b.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Altomta_gård,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013301
34,21300000013610,"[[Botaniska trädgården, Uppsala|Botaniska trädgården]] (Kåbo 25:1; f.d. stä 657)",SE-C,Botanisk trädgård (3 byggnader),1794,,,Uppsala,59.85219,17.62816,"Botaniska trädgården, Uppsala II.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Botaniska_trädgården,_Uppsala",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013610
35,21300000013613,[[Carolina Rediviva]] (Kåbo 15:1),SE-C,Bibliotek (1 byggnad),1841,,,Uppsala,59.85491,17.63097,Carolina Rediviva in summer.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Carolina_Rediviva,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013613
36,21300000013614,[[Dekanhuset (Uppsala)|Dekanhuset]] (Fjärdingen 24:1),SE-C,Borgargård (1 byggnad),1746,,,Uppsala,59.85746,17.63268,Dean's house Uppsala Sweden 001.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Dekanhuset_(Uppsala),http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013614
37,21300000013391,"[[Domkapitelhuset, Uppsala|Domkapitelhuset]] (Fjärdingen 22:1)",SE-C,Domkapitel (1 byggnad),1100-1500-talet,,,Uppsala,59.85837,17.6349,Domkapitelhuset 04.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Domkapitelhuset,_Uppsala",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013391
38,21300000013387,[[Domtrapphuset]] (Fjärdingen 22:1),SE-C,Bostadshus (1 byggnad),1280,,,Uppsala,59.85828,17.6351,Domtrapphuset.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Domtrapphuset,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013387
39,21300000013485,"[[Ekeby, Vänge socken|Ekeby by]] (Vänge-Ekeby 6:1 (del av), 6:2, 6:4, 6:5, 7:2 och samfälld mark)",SE-C,Bysamfällighet (41 byggnader),1800-talet,,,Uppsala,59.84897,17.45179,"Ekeby by, Vänge socken, Uppland.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Ekeby,_Vänge_socken",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013485
40,21300000016687,[[Focksta kvarn]] (Hagby-Focksta 6:1),SE-C,Kvarn (7 byggnader),1881,,,Uppsala,59.79395,17.36977,"Kvarnbyggnaden, Focksta kvarn, Hagby socken, Uppland.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Focksta_kvarn,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000016687
41,21300000013681,[[Ecclesiasticum]] (Fjärdingen 22:1),SE-C,Domkapitel (1 byggnad),1600-talets slut,,,Uppsala,59.85853,17.63326,Ecclesiasticum 03.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Ecclesiasticum,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013681
42,21300000013473,[[Svettis|Gymnastikhuset i Uppsala]] (Fjärdingen 34:1;f.d. Stadsträdgården 34:1),SE-C,"Skola,Universitet,Högskola (1 byggnad)",1910,,,Uppsala,59.85375,17.63978,Svettis.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Svettis,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013473
43,21300000013458,[[Ihregården]] (Fjärdingen 19:4),SE-C,Borgargård (3 byggnader),1754,,,Uppsala,59.85598,17.63015,Ihregården.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Ihregården,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013458
44,21300000013467,[[Rektorsgården_i_Uppsala|Katedralskolans f.d. rektorsgård]] (Luthagen 75:1),SE-C,Ämbets- och tjänstemannaboställe (1 byggnad),1867,,,Uppsala,59.86048,17.62656,Rektorsgården i Uppsala.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Rektorsgården_i_Uppsala,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013467
45,21300000013615,"[[Konsistoriehuset, Uppsala|Konsistoriehuset]] (Fjärdingen 22:2; fd 22:1)",SE-C,Ämbetsverk (1 byggnad),1757,,,Uppsala,59.85841,17.63244,Uppsala Konsistoriehuset 2.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Konsistoriehuset,_Uppsala",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013615
46,21300000013415,"[[Kvarteret Rosendal, Uppsala|Kvarteret Rosendal]] (Fjärdingen 13:2)",SE-C,Ämbets- och tjänstemannaboställe (1 byggnad),1620-talet,,,Uppsala,59.85897,17.62892,Kvarteret Rosendal.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Kvarteret_Rosendal,_Uppsala",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013415
47,21300000013620,"[[Kvarteret Munken]], [[Laboratorium Chemicum]] (Fjärdingen 30:3; f.d. Munken 11)",SE-C,"Skola,Universitetsinstitution (4 byggnader)",1753-1867,,,Uppsala,59.85539,17.63968,Kvarteret Munken Uppsala 1901.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Kvarteret_Munken,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013620
48,21300000013684,[[Landshövdingens stall]] (Kåbo 5:3; f.d. 5:1),SE-C,Residens (1 byggnad),1820-talet,,,Uppsala,59.85168,17.63396,Pelle svanslos huset Uppsala.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Landshövdingens_stall,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013684
49,21300000013710,"[[Lena socken, Uppland|Lena]] gamla sockenstugan (Lena 1:46; f.d. Prästgården 1:46)",SE-C,Sockenstuga (1 byggnad),1733,,,Uppsala,60.01297,17.72201,Lena sockenstuga 2012.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,"Lena_socken,_Uppland",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013710
50,21300000013261,[[Linnés Sävja]] (Sävja 1:55),SE-C,"Fritidshus,Sommarvilla (8 byggnader)",1600-talet,,,Uppsala,59.8196,17.70111,Linnes Sävja1.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Uppsala_l%C3%A4n&oldid=30716291,2016-06-08 06:51:46,Linnés_Sävja,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000013261
